id,created_at,reference,power_real,power_counter,power_real_temp,pac_sum,pac_sum_counter,pac_sum_temp,total_energy,co2factor,update_at,day_energy
31586,2022-07-06 03:00:00,takurika1,345.685,1,345.639,"0","0","0",21305400,3502180,2022-07-06 03:59:58,"0"
31591,2022-07-06 04:00:00,takurika2,40145.9,"0","0","0","0","0","0","0",2022-07-06 07:00:00,"0"
31592,2022-07-06 04:00:00,edlv,10989.6,1,7570.84,"0","0","0","0","0",2022-07-06 04:59:05,
31593,2022-07-06 04:00:00,comfenalco1,1286.63,1,1217.06,"0","0","0",46121100,7581380,2022-07-06 04:59:56,"0"
31594,2022-07-06 04:00:00,takurika1,345.373,1,345.814,"0","0","0",21305400,3502180,2022-07-06 04:59:58,"0"
31600,2022-07-06 05:00:00,takurika2,34573.3,"0","0",317.125,"0","0",21618300,3553620,2022-07-06 07:00:00,170
31601,2022-07-06 05:00:00,edlv,7515.24,1,9335.68,"0","0","0","0","0",2022-07-06 05:59:05,
31602,2022-07-06 05:00:00,comfenalco1,4473.02,1,1282.87,811,"0","0",46121100,7581390,2022-07-06 05:59:56,70
31603,2022-07-06 05:00:00,takurika1,-159.686,1,346.144,291,"0","0",21305400,3502190,2022-07-06 05:59:57,23
31610,2022-07-06 06:00:00,takurika2,33512.3,"0","0",2904.45,"0","0",21620900,3554040,2022-07-06 09:00:00,2750
31611,2022-07-06 06:00:00,edlv,9404.07,1,7451.25,"0","0","0","0","0",2022-07-06 06:59:05,
31612,2022-07-06 06:00:00,comfenalco1,13229.1,1,4380.81,3814,"0","0",46123200,7581740,2022-07-06 06:59:56,2178
31613,2022-07-06 06:00:00,takurika1,-2131.45,1,-167.02,2266,"0","0",21306400,3502340,2022-07-06 06:59:58,978
31621,2022-07-06 07:00:00,takurika2,26978.8,"0","0",13551.5,"0","0",21633500,3556110,2022-07-06 09:00:00,15320
31622,2022-07-06 07:00:00,edlv,6624.21,1,7473.97,"0","0","0","0","0",2022-07-06 07:59:05,
31623,2022-07-06 07:00:00,comfenalco1,30938.9,1,13218.1,14722,"0","0",46132000,7583180,2022-07-06 07:59:56,10924
31624,2022-07-06 07:00:00,takurika1,6512.34,1,-2186.62,7043,"0","0",21310800,3503070,2022-07-06 07:59:54,5377
31633,2022-07-06 08:00:00,takurika2,27137.2,"0","0",31212.7,"0","0",21663500,3561050,2022-07-06 12:00:00,45330
31634,2022-07-06 08:00:00,takurika1,427.226,1,6776.03,12303,"0","0",21319700,3504540,2022-07-06 08:59:53,14320
31635,2022-07-06 08:00:00,edlv,-1071.68,1,6512.82,"0","0","0","0","0",2022-07-06 08:59:05,
31636,2022-07-06 08:00:00,comfenalco1,27426.7,1,30725.3,26518,"0","0",46152200,7586490,2022-07-06 08:59:56,31086
31646,2022-07-06 09:00:00,takurika2,39714.2,"0","0",37949.4,"0","0",21701200,3567240,2022-07-06 12:00:00,83040
31647,2022-07-06 09:00:00,takurika1,-6328.7,1,351.16,16844,"0","0",21332400,3506620,2022-07-06 09:59:53,26966
31648,2022-07-06 09:00:00,edlv,-2872.52,1,-1049.35,"0","0","0","0","0",2022-07-06 09:58:04,
31649,2022-07-06 09:00:00,comfenalco1,38581.9,1,26933.8,11541,"0","0",46173700,7590040,2022-07-06 09:59:56,52666
31660,2022-07-06 10:00:00,takurika2,90026.9,"0","0",37456.4,"0","0",21741400,3573850,2022-07-06 12:00:00,123200
31661,2022-07-06 10:00:00,takurika1,-4557.8,1,-6096.05,17041,"0","0",21346100,3508870,2022-07-06 10:59:53,40699
31662,2022-07-06 10:00:00,comfenalco1,18431.1,1,36923.5,25123,"0","0",46202900,7594830,2022-07-06 10:59:56,81797
31663,2022-07-06 10:00:00,edlv,-4056.57,1,-3945.14,"0","0","0","0","0",2022-07-06 10:59:04,
31675,2022-07-06 11:00:00,takurika2,92988.2,"0","0",34467.9,"0","0",21779200,3580060,2022-07-06 13:00:00,160990
31676,2022-07-06 11:00:00,takurika1,6308.45,1,-10345,4192,"0","0",21360000,3511150,2022-07-06 11:59:54,54565
31677,2022-07-06 11:00:00,edlv,-4426.68,1,-4004.66,"0","0","0","0","0",2022-07-06 11:59:04,
31678,2022-07-06 11:00:00,comfenalco1,3783.93,1,3919.56,48089,"0","0",46232800,7599750,2022-07-06 11:59:56,111768
31691,2022-07-06 12:00:00,takurika2,109145,"0","0",18952.8,"0","0",21802400,3583880,2022-07-06 15:00:00,184220
31692,2022-07-06 12:00:00,takurika1,1192.07,1,6389.72,3889,"0","0",21367900,3512460,2022-07-06 12:59:53,62518
31693,2022-07-06 12:00:00,edlv,-5437.37,1,-5259.92,"0","0","0","0","0",2022-07-06 12:59:02,
31694,2022-07-06 12:00:00,comfenalco1,41466,1,3815.12,11097,"0","0",46263600,7604810,2022-07-06 12:59:54,142505
31708,2022-07-06 13:00:00,takurika2,92489.8,"0","0",29673.6,"0","0",21833700,3589020,2022-07-06 16:00:00,215490
31709,2022-07-06 13:00:00,edlv,332.508,1,-5399.96,"0","0","0","0","0",2022-07-06 13:59:03,
31710,2022-07-06 13:00:00,comfenalco1,15665.9,1,40585,33816,"0","0",46306700,7611890,2022-07-06 13:59:54,185580
31711,2022-07-06 13:00:00,takurika1,-4721.32,1,1171.79,13908,"0","0",21379300,3514330,2022-07-06 13:59:53,73880
31726,2022-07-06 14:00:00,takurika2,91436.5,"0","0",30311.2,"0","0",21861300,3593560,2022-07-06 16:00:00,243150
31727,2022-07-06 14:00:00,edlv,-4961.72,1,-4318.15,"0","0","0","0","0",2022-07-06 14:59:02,
31728,2022-07-06 14:00:00,takurika1,-7369.79,1,-5097.97,16318,"0","0",21388900,3515910,2022-07-06 14:59:53,83500
31729,2022-07-06 14:00:00,comfenalco1,31932,1,16262,14788,"0","0",46322300,7614470,2022-07-06 14:59:54,201260
31745,2022-07-06 15:00:00,takurika2,93010,"0","0",17568,"0","0",21882500,3597050,2022-07-06 17:00:00,264320
31746,2022-07-06 15:00:00,edlv,-2644.62,1,-5022.95,"0","0","0","0","0",2022-07-06 15:59:02,
31747,2022-07-06 15:00:00,takurika1,5149.45,1,-7377.58,3349,"0","0",21398700,3517510,2022-07-06 15:59:53,93250
31748,2022-07-06 15:00:00,comfenalco1,41192.8,1,31855.5,2751,"0","0",46329200,7615600,2022-07-06 15:59:54,208130
31765,2022-07-06 16:00:00,takurika2,51608.2,"0","0",10791.3,"0","0",21893000,3598770,2022-07-06 21:00:00,274870
31766,2022-07-06 16:00:00,edlv,5593.25,1,-1802.84,"0","0","0","0","0",2022-07-06 16:59:02,
31767,2022-07-06 16:00:00,takurika1,-970.375,1,5145.43,4321,"0","0",21403300,3518270,2022-07-06 16:59:53,97870
31768,2022-07-06 16:00:00,comfenalco1,32421.1,1,42055.3,4984,"0","0",46332200,7616080,2022-07-06 16:59:54,211080
31786,2022-07-06 17:00:00,takurika2,49407.1,"0","0",6958.55,"0","0",21900400,3599990,2022-07-06 21:00:00,282200
31787,2022-07-06 17:00:00,takurika1,-1163.12,1,-994.469,1564,"0","0",21406800,3518860,2022-07-06 17:59:53,101420
31788,2022-07-06 17:00:00,comfenalco1,1294.58,1,32351.1,4769,"0","0",46338800,7617170,2022-07-06 17:59:54,217680
31789,2022-07-06 17:00:00,edlv,4173.74,1,4911.47,"0","0","0","0","0",2022-07-06 17:59:02,
31808,2022-07-06 18:00:00,takurika2,52423.2,"0","0",684.5,"0","0",21901400,3600150,2022-07-06 21:00:00,283210
31809,2022-07-06 18:00:00,edlv,10614.6,1,3532.06,"0","0","0","0","0",2022-07-06 18:59:02,
31810,2022-07-06 18:00:00,takurika1,370.365,1,-1154.25,"0","0","0",21407300,3518930,2022-07-06 18:59:53,101880
31811,2022-07-06 18:00:00,comfenalco1,3646.37,1,1403.53,"0","0","0",46339900,7617360,2022-07-06 18:59:53,218830
31831,2022-07-06 19:00:00,takurika2,49045.2,"0","0","0","0","0","0","0",2022-07-06 21:00:00,"0"
31832,2022-07-06 19:00:00,takurika1,369.737,1,369.22,"0","0","0",21407300,3518930,2022-07-06 19:59:53,101880
31833,2022-07-06 19:00:00,comfenalco1,3497.54,1,3795.72,"0","0","0",46339900,7617360,2022-07-06 19:59:53,218830
31834,2022-07-06 19:00:00,edlv,14576.7,1,10683.5,"0","0","0","0","0",2022-07-06 19:59:02,
31855,2022-07-06 20:00:00,takurika2,48126.7,"0","0","0","0","0","0","0",2022-07-06 21:00:00,"0"
31856,2022-07-06 20:00:00,edlv,11649.8,1,14431.6,"0","0","0","0","0",2022-07-06 20:59:03,
31857,2022-07-06 20:00:00,takurika1,369.937,1,370.344,"0","0","0",21407300,3518930,2022-07-06 20:59:52,101880
31858,2022-07-06 20:00:00,comfenalco1,3573.48,1,3501.71,"0","0","0",46339900,7617360,2022-07-06 20:59:53,218830
31880,2022-07-06 21:00:00,takurika2,"0","0","0","0","0","0","0","0",2022-07-06 21:00:00,"0"
31881,2022-07-06 21:00:00,edlv,10049,1,11794.8,"0","0","0","0","0",2022-07-06 21:59:02,
31882,2022-07-06 21:00:00,takurika1,370.045,1,370.057,"0","0","0",21407300,3518930,2022-07-06 21:59:53,101880
31883,2022-07-06 21:00:00,comfenalco1,3550.62,1,3563.61,"0","0","0",46339900,7617360,2022-07-06 21:59:53,218830
31906,2022-07-06 22:00:00,takurika2,"0","0","0","0","0","0","0","0",2022-07-06 22:00:00,"0"
31907,2022-07-06 22:00:00,edlv,10580.5,1,9923.34,"0","0","0","0","0",2022-07-06 22:59:02,
31908,2022-07-06 22:00:00,takurika1,370.392,1,370.103,"0","0","0",21407300,3518930,2022-07-06 22:59:52,101880
31909,2022-07-06 22:00:00,comfenalco1,3543.99,1,3633.61,"0","0","0",46339900,7617360,2022-07-06 22:59:53,218830
31910,2022-07-06 23:00:00,edlv,8006.24,1,10605.1,"0","0","0","0","0",2022-07-06 23:59:02,
31911,2022-07-06 23:00:00,takurika1,370.752,1,370.357,"0","0","0",21407300,3518930,2022-07-06 23:59:53,101880
31912,2022-07-06 23:00:00,comfenalco1,3471.68,1,3548.66,"0","0","0",46339900,7617360,2022-07-06 23:59:53,218830
31913,2022-07-07 00:00:00,takurika2,46582.1,"0","0","0","0","0","0","0",2022-07-07 03:00:00,"0"
31914,2022-07-07 00:00:00,edlv,7608.74,1,7939.83,"0","0","0","0","0",2022-07-07 00:59:01,
31915,2022-07-07 00:00:00,takurika1,370.206,1,370.279,"0","0","0",21407300,3518930,2022-07-07 00:59:52,"0"
31916,2022-07-07 00:00:00,comfenalco1,3406.91,1,3402.48,"0","0","0",46339900,7617360,2022-07-07 00:59:53,"0"
31918,2022-07-07 01:00:00,takurika2,45487.1,"0","0","0","0","0","0","0",2022-07-07 03:00:00,"0"
31919,2022-07-07 01:00:00,takurika1,369.737,1,370.036,"0","0","0",21407300,3518930,2022-07-07 01:59:56,"0"
31920,2022-07-07 01:00:00,edlv,7407.97,1,7606.16,"0","0","0","0","0",2022-07-07 01:59:07,
31921,2022-07-07 01:00:00,comfenalco1,1022.07,1,3383.28,"0","0","0",46339900,7617360,2022-07-07 01:59:55,"0"
31924,2022-07-07 02:00:00,takurika2,44298.1,"0","0","0","0","0","0","0",2022-07-07 04:00:00,"0"
31925,2022-07-07 02:00:00,comfenalco1,1284.07,1,1023.79,"0","0","0",46339900,7617360,2022-07-07 02:59:55,"0"
31926,2022-07-07 02:00:00,takurika1,369.306,1,370.058,"0","0","0",21407300,3518930,2022-07-07 02:59:56,"0"
31927,2022-07-07 02:00:00,edlv,8462.17,1,7384.86,"0","0","0","0","0",2022-07-07 02:59:08,
31931,2022-07-07 03:00:00,takurika2,40898.7,"0","0","0","0","0","0","0",2022-07-07 06:00:00,"0"
31932,2022-07-07 03:00:00,comfenalco1,3408,1,1291.56,"0","0","0",46339900,7617360,2022-07-07 03:59:55,"0"
31933,2022-07-07 03:00:00,takurika1,369.978,1,369.365,"0","0","0",21407300,3518930,2022-07-07 03:59:56,"0"
31934,2022-07-07 03:00:00,edlv,7982.72,1,8470.29,"0","0","0","0","0",2022-07-07 03:59:08,
31939,2022-07-07 04:00:00,takurika2,38716.6,"0","0","0","0","0","0","0",2022-07-07 06:00:00,"0"
31940,2022-07-07 04:00:00,comfenalco1,1187.68,1,3404.82,"0","0","0",46339900,7617360,2022-07-07 04:59:54,"0"
31941,2022-07-07 04:00:00,takurika1,426.393,1,370.172,"0","0","0",21407300,3518930,2022-07-07 04:59:56,"0"
31942,2022-07-07 04:00:00,edlv,8265.76,1,8117.09,"0","0","0","0","0",2022-07-07 04:59:07,
31948,2022-07-07 05:00:00,takurika2,36167.2,"0","0",394.125,"0","0",21901600,3600180,2022-07-07 07:00:00,220
31949,2022-07-07 05:00:00,comfenalco1,2930.58,1,1086.93,548,"0","0",46340000,7617370,2022-07-07 05:59:54,75
31950,2022-07-07 05:00:00,takurika1,-44.4166,1,372.812,206,"0","0",21407300,3518940,2022-07-07 05:59:56,23
31951,2022-07-07 05:00:00,edlv,5669.91,1,8117.94,"0","0","0","0","0",2022-07-07 05:59:07,
31958,2022-07-07 06:00:00,takurika2,35214.9,"0","0",3374.45,"0","0",21904700,3600690,2022-07-07 08:00:00,3320
31959,2022-07-07 06:00:00,comfenalco1,10936.9,1,2894.7,4475,"0","0",46341900,7617680,2022-07-07 06:59:55,1986
31960,2022-07-07 06:00:00,takurika1,-2253.25,1,91.1706,2460,"0","0",21408400,3519110,2022-07-07 06:59:56,1118
31961,2022-07-07 06:00:00,edlv,5920.38,1,5743.3,"0","0","0","0","0",2022-07-07 06:59:07,
31969,2022-07-07 07:00:00,takurika2,32191.5,"0","0",13932.9,"0","0",21916700,3602670,2022-07-07 10:00:00,15370
31970,2022-07-07 07:00:00,comfenalco1,40142.7,1,10651.9,4975,"0","0",46351300,7619230,2022-07-07 07:59:54,11435
31971,2022-07-07 07:00:00,takurika1,-2583.85,1,-2249.99,5905,"0","0",21412300,3519750,2022-07-07 07:59:56,4999
31972,2022-07-07 07:00:00,edlv,3396.92,1,6017.45,"0","0","0","0","0",2022-07-07 07:59:08,
31981,2022-07-07 08:00:00,takurika2,34110.5,"0","0",23679,"0","0",21942000,3606830,2022-07-07 10:00:00,40620
31982,2022-07-07 08:00:00,comfenalco1,20599.2,1,40083.2,26805,"0","0",46367800,7621940,2022-07-07 08:59:54,27865
31983,2022-07-07 08:00:00,takurika1,-7455.3,1,-3818.57,7246,"0","0",21419800,3520980,2022-07-07 08:59:56,12470
31984,2022-07-07 08:00:00,edlv,-1294.43,1,3440.8,"0","0","0","0","0",2022-07-07 08:59:07,
31994,2022-07-07 09:00:00,takurika2,33895.9,"0","0",39185.2,"0","0",21980400,3613140,2022-07-07 12:00:00,79070
31995,2022-07-07 09:00:00,comfenalco1,35990,1,20940.1,11235,"0","0",46395100,7626430,2022-07-07 09:59:55,55207
31996,2022-07-07 09:00:00,takurika1,-14151.8,1,-13094.4,14451,"0","0",21432100,3523010,2022-07-07 09:59:56,24810
31997,2022-07-07 09:00:00,edlv,-4051.88,1,-2182.93,"0","0","0","0","0",2022-07-07 09:59:07,
32008,2022-07-07 10:00:00,takurika2,57562.1,"0","0",48780.5,"0","0",22028700,3621080,2022-07-07 12:00:00,127300
32009,2022-07-07 10:00:00,comfenalco1,5300.21,1,24821.5,41489,"0","0",46432600,7632590,2022-07-07 10:59:54,92696
32010,2022-07-07 10:00:00,takurika1,-10951.2,1,-14183,16488,"0","0",21447700,3525580,2022-07-07 10:59:55,40420
32011,2022-07-07 10:00:00,edlv,-2095.59,1,-3761.36,"0","0","0","0","0",2022-07-07 10:59:07,
32023,2022-07-07 11:00:00,takurika2,69677.1,"0","0",37015.3,"0","0",22072500,3628280,2022-07-07 13:00:00,171160
32024,2022-07-07 11:00:00,comfenalco1,62.4812,1,5043.74,46486,"0","0",46473000,7639230,2022-07-07 11:59:54,133080
32025,2022-07-07 11:00:00,takurika1,-4075.91,1,-11089.4,7077,"0","0",21463900,3528230,2022-07-07 11:59:55,56575
32026,2022-07-07 11:00:00,edlv,-2791.97,1,-2023.18,"0","0","0","0","0",2022-07-07 11:59:07,
32039,2022-07-07 12:00:00,takurika2,69344.1,"0","0",33671.9,"0","0",22102200,3633160,2022-07-07 14:00:00,200840
32040,2022-07-07 12:00:00,comfenalco1,69.2173,1,1704.02,43995,"0","0",46500000,7643670,2022-07-07 12:59:54,160070
32041,2022-07-07 12:00:00,takurika1,-449.889,1,-3884.52,3381,"0","0",21473900,3529880,2022-07-07 12:59:53,66570
32042,2022-07-07 12:00:00,edlv,1593.34,1,-1829.11,"0","0","0","0","0",2022-07-07 12:59:03,
32056,2022-07-07 13:00:00,takurika2,52202.5,"0","0",43634.1,"0","0",22141900,3639690,2022-07-07 15:00:00,240470
32057,2022-07-07 13:00:00,edlv,-1914.36,1,3820.12,"0","0","0","0","0",2022-07-07 13:59:03,
32058,2022-07-07 13:00:00,takurika1,-6503.54,1,-594.966,9477,"0","0",21488000,3532200,2022-07-07 13:59:53,80710
32059,2022-07-07 13:00:00,comfenalco1,14024.3,1,-2.65044,41098,"0","0",46542600,7650670,2022-07-07 13:59:54,202660
32074,2022-07-07 14:00:00,takurika2,83751.2,"0","0",12613.5,"0","0",22155900,3641990,2022-07-07 16:00:00,254520
32075,2022-07-07 14:00:00,edlv,-1126.97,1,-1824.62,"0","0","0","0","0",2022-07-07 14:59:02,
32076,2022-07-07 14:00:00,takurika1,-2195.49,1,-6972,5046,"0","0",21494200,3533210,2022-07-07 14:59:53,86880
32077,2022-07-07 14:00:00,comfenalco1,34244.8,1,13536.7,19318,"0","0",46574100,7655840,2022-07-07 14:59:54,234120
32093,2022-07-07 15:00:00,takurika2,84130.6,"0","0",10792,"0","0",22168300,3644030,2022-07-07 18:00:00,266940
32094,2022-07-07 15:00:00,edlv,-3953.67,1,-1551.87,"0","0","0","0","0",2022-07-07 15:59:03,
32095,2022-07-07 15:00:00,takurika1,620.249,1,-2032.01,2202,"0","0",21499400,3534070,2022-07-07 15:59:53,92040
32096,2022-07-07 15:00:00,comfenalco1,33089.8,1,32437.3,15587,"0","0",46603500,7660680,2022-07-07 15:59:54,263510
32113,2022-07-07 16:00:00,takurika2,43298.9,"0","0",12141.2,"0","0",22179800,3645920,2022-07-07 18:00:00,278390
32114,2022-07-07 16:00:00,edlv,867.738,1,-3815.6,"0","0","0","0","0",2022-07-07 16:59:02,
32115,2022-07-07 16:00:00,takurika1,-3318.69,1,613.336,6200,"0","0",21505300,3535040,2022-07-07 16:59:53,97950
32116,2022-07-07 16:00:00,comfenalco1,34809.4,1,32762.1,11377,"0","0",46622800,7663860,2022-07-07 16:59:54,282860
32134,2022-07-07 17:00:00,takurika2,45856.6,"0","0",6708.09,"0","0",22186800,3647070,2022-07-07 19:00:01,285390
32135,2022-07-07 17:00:00,edlv,2718.87,1,739.656,"0","0","0","0","0",2022-07-07 17:59:02,
32136,2022-07-07 17:00:00,takurika1,663.046,1,-3306.59,2225,"0","0",21509500,3535730,2022-07-07 17:59:53,102190
32137,2022-07-07 17:00:00,comfenalco1,10686,1,34767.5,2604,"0","0",46629100,7664890,2022-07-07 17:59:54,289150
32156,2022-07-07 18:00:00,takurika2,50287.7,"0","0",1053.82,"0","0",22188300,3647310,2022-07-07 21:00:00,286960
32157,2022-07-07 18:00:00,edlv,5418.75,1,2605.88,"0","0","0","0","0",2022-07-07 18:59:02,
32158,2022-07-07 18:00:00,takurika1,400.276,1,664.742,"0","0","0",21510200,3535860,2022-07-07 18:59:53,102930
32159,2022-07-07 18:00:00,comfenalco1,5991.01,1,10618.3,"0","0","0",46629700,7664990,2022-07-07 18:59:53,289770
32179,2022-07-07 19:00:00,takurika2,47523.4,"0","0","0","0","0","0","0",2022-07-07 21:00:00,"0"
32180,2022-07-07 19:00:00,takurika1,399.089,1,400.243,"0","0","0",21510200,3535860,2022-07-07 19:59:53,102930
32181,2022-07-07 19:00:00,edlv,6045.93,1,5574.27,"0","0","0","0","0",2022-07-07 19:59:02,
32182,2022-07-07 19:00:00,comfenalco1,5852.93,1,5994.23,"0","0","0",46629700,7664990,2022-07-07 19:59:53,289770
32203,2022-07-07 20:00:00,takurika2,48755.8,"0","0","0","0","0","0","0",2022-07-07 21:00:00,"0"
32204,2022-07-07 20:00:00,edlv,5453.21,1,5911.61,"0","0","0","0","0",2022-07-07 20:59:03,
32205,2022-07-07 20:00:00,takurika1,399.203,1,399.47,"0","0","0",21510200,3535860,2022-07-07 20:59:53,102930
32206,2022-07-07 20:00:00,comfenalco1,5855.7,1,5851.06,"0","0","0",46629700,7664990,2022-07-07 20:59:53,289770
32228,2022-07-07 21:00:00,takurika2,"0","0","0","0","0","0","0","0",2022-07-07 21:00:00,"0"
32229,2022-07-07 21:00:00,takurika1,399.154,1,399.188,"0","0","0",21510200,3535860,2022-07-07 21:59:53,102930
32230,2022-07-07 21:00:00,edlv,5803.49,1,4847.75,"0","0","0","0","0",2022-07-07 21:59:02,
32231,2022-07-07 21:00:00,comfenalco1,5934.85,1,5867.72,"0","0","0",46629700,7664990,2022-07-07 21:59:53,289770
32254,2022-07-07 22:00:00,takurika2,"0","0","0","0","0","0","0","0",2022-07-07 22:00:00,"0"
32255,2022-07-07 22:00:00,takurika1,398.459,1,399.024,"0","0","0",21510200,3535860,2022-07-07 22:59:53,102930
32256,2022-07-07 22:00:00,edlv,5154.55,1,6186.89,"0","0","0","0","0",2022-07-07 22:59:02,
32257,2022-07-07 22:00:00,comfenalco1,5868.82,1,5842.16,"0","0","0",46629700,7664990,2022-07-07 22:59:54,289770
32258,2022-07-07 23:00:00,edlv,5655.06,1,5132.16,"0","0","0","0","0",2022-07-07 23:59:02,
32259,2022-07-07 23:00:00,takurika1,399.685,1,399.135,"0","0","0",21510200,3535860,2022-07-07 23:59:53,102930
32260,2022-07-07 23:00:00,comfenalco1,5540.62,1,5866.16,"0","0","0",46629700,7664990,2022-07-07 23:59:53,289770
32261,2022-07-08 00:00:00,takurika2,46508,"0","0","0","0","0","0","0",2022-07-08 02:00:00,"0"
32262,2022-07-08 00:00:00,edlv,4927.9,1,5733.33,"0","0","0","0","0",2022-07-08 00:59:02,
32263,2022-07-08 00:00:00,takurika1,398.992,1,399.03,"0","0","0",21510200,3535860,2022-07-08 00:59:53,"0"
32264,2022-07-08 00:00:00,comfenalco1,3660.17,1,5531.58,"0","0","0",46629700,7664990,2022-07-08 00:59:53,"0"
32266,2022-07-08 01:00:00,takurika2,46652.1,"0","0","0","0","0","0","0",2022-07-08 03:00:00,"0"
32267,2022-07-08 01:00:00,edlv,4390.57,1,4952.34,"0","0","0","0","0",2022-07-08 01:59:06,
32268,2022-07-08 01:00:00,takurika1,399.414,1,399.065,"0","0","0",21510200,3535860,2022-07-08 01:59:55,"0"
32269,2022-07-08 01:00:00,comfenalco1,5693.57,1,3661.63,"0","0","0",46629700,7664990,2022-07-08 01:59:55,"0"
32272,2022-07-08 02:00:00,takurika2,45826.4,"0","0","0","0","0","0","0",2022-07-08 04:00:00,"0"
32273,2022-07-08 02:00:00,takurika1,399.402,1,399.811,"0","0","0",21510200,3535860,2022-07-08 02:59:54,"0"
32274,2022-07-08 02:00:00,comfenalco1,3369.4,1,5702.47,"0","0","0",46629700,7664990,2022-07-08 02:59:55,"0"
32275,2022-07-08 02:00:00,edlv,4489.98,1,4366.87,"0","0","0","0","0",2022-07-08 02:59:06,
32279,2022-07-08 03:00:00,takurika2,46130.3,"0","0","0","0","0","0","0",2022-07-08 06:00:00,"0"
32280,2022-07-08 03:00:00,takurika1,398.195,1,398.333,"0","0","0",21510200,3535860,2022-07-08 03:59:54,"0"
32281,2022-07-08 03:00:00,comfenalco1,1253.11,1,3378.87,"0","0","0",46629700,7664990,2022-07-08 03:59:55,"0"
32282,2022-07-08 03:00:00,edlv,4327.01,1,4464.48,"0","0","0","0","0",2022-07-08 03:59:06,
32287,2022-07-08 04:00:00,takurika2,45912.3,"0","0","0","0","0","0","0",2022-07-08 06:00:00,"0"
32288,2022-07-08 04:00:00,takurika1,109.4,1,399.481,"0","0","0",21510200,3535860,2022-07-08 04:59:55,"0"
32289,2022-07-08 04:00:00,comfenalco1,1199.3,1,1255.09,"0","0","0",46629700,7664990,2022-07-08 04:59:55,"0"
32290,2022-07-08 04:00:00,edlv,4892.93,1,4420.21,"0","0","0","0","0",2022-07-08 04:59:06,
32296,2022-07-08 05:00:00,takurika2,43451.5,"0","0",543,"0","0",22188600,3647360,2022-07-08 07:00:00,220
32297,2022-07-08 05:00:00,takurika1,-193.743,1,109.728,328,"0","0",21510300,3535860,2022-07-08 05:59:55,40
32298,2022-07-08 05:00:00,comfenalco1,2890.85,1,1274.66,497,"0","0",46629800,7665000,2022-07-08 05:59:55,83
32299,2022-07-08 05:00:00,edlv,5882.19,1,4886.21,"0","0","0","0","0",2022-07-08 05:59:06,
32306,2022-07-08 06:00:00,takurika2,37499.9,"0","0",3605.18,"0","0",22191800,3647890,2022-07-08 08:00:00,3500
32307,2022-07-08 06:00:00,takurika1,-2282.53,1,-203.78,2400,"0","0",21511300,3536030,2022-07-08 06:59:54,1083
32308,2022-07-08 06:00:00,comfenalco1,4861.15,1,2871.93,5772,"0","0",46632600,7665470,2022-07-08 06:59:55,2945
32309,2022-07-08 06:00:00,edlv,4060.93,1,5914.97,"0","0","0","0","0",2022-07-08 06:59:06,
32317,2022-07-08 07:00:00,takurika2,28638.5,"0","0",13046.7,"0","0",22204700,3650010,2022-07-08 09:00:00,16360
32318,2022-07-08 07:00:00,takurika1,5689.35,1,-2424.85,4460,"0","0",21515700,3536760,2022-07-08 07:59:54,5517
32319,2022-07-08 07:00:00,comfenalco1,31514.3,1,4316.36,18680,"0","0",46643400,7667250,2022-07-08 07:59:55,13753
32320,2022-07-08 07:00:00,edlv,5247.61,1,4038.81,"0","0","0","0","0",2022-07-08 07:59:05,
32329,2022-07-08 08:00:00,takurika2,22669.4,"0","0",33084.9,"0","0",22236100,3655170,2022-07-08 11:00:00,47720
32330,2022-07-08 08:00:00,takurika1,-1990.55,1,5869.12,11746,"0","0",21524900,3538270,2022-07-08 08:59:54,14681
32331,2022-07-08 08:00:00,comfenalco1,34925,1,31196.9,18009,"0","0",46660500,7670050,2022-07-08 08:59:54,30807
32332,2022-07-08 08:00:00,edlv,4343.56,1,5345.76,"0","0","0","0","0",2022-07-08 08:59:05,
32342,2022-07-08 09:00:00,takurika2,21853.4,"0","0",37965.9,"0","0",22270800,3660870,2022-07-08 11:00:00,82470
32343,2022-07-08 09:00:00,takurika1,-3994.52,1,-2683.86,14496,"0","0",21536000,3540100,2022-07-08 09:59:54,25811
32344,2022-07-08 09:00:00,comfenalco1,11993,1,35344.2,37383,"0","0",46683500,7673830,2022-07-08 09:59:55,53760
32345,2022-07-08 09:00:00,edlv,-832.42,1,2035.41,"0","0","0","0","0",2022-07-08 09:59:05,
32356,2022-07-08 10:00:00,takurika2,27475.2,"0","0",46164.1,"0","0",22318700,3668750,2022-07-08 12:00:00,130380
32357,2022-07-08 10:00:00,comfenalco1,8882.67,1,12350,45720,"0","0",46718200,7679540,2022-07-08 10:59:55,88532
32358,2022-07-08 10:00:00,takurika1,-6693.47,1,-3855.06,17449,"0","0",21551700,3542680,2022-07-08 10:59:54,41499
32359,2022-07-08 10:00:00,edlv,-11.2312,1,-3463.31,"0","0","0","0","0",2022-07-08 10:59:05,
32371,2022-07-08 11:00:00,takurika2,53541.6,"0","0",42754.3,"0","0",22362200,3675900,2022-07-08 13:00:00,173880
32372,2022-07-08 11:00:00,takurika1,-3410.36,1,-6682.97,14032,"0","0",21566800,3545140,2022-07-08 11:59:54,56523
32373,2022-07-08 11:00:00,comfenalco1,4132.59,1,8890.57,47084,"0","0",46757100,7685930,2022-07-08 11:59:55,127388
